Id;Date;Type;Product;Quantity;Price per unit;;;
453;01.06.2012;RESUPPLY;BCzK05WBla;40;60;;;
454;01.06.2012;RESUPPLY;BCzK01WPin;40;60;;;
455;01.06.2012;RESUPPLY;BCzK02WPin;40;60;;;
456;01.06.2012;RESUPPLY;BCzK03WPin;40;60;;;
457;01.06.2012;RESUPPLY;BCzK04WPin;40;60;;;
458;01.06.2012;RESUPPLY;BCzK05WPin;40;60;;;
459;01.06.2012;RESUPPLY;BCzK01WGry;40;60;;;
460;01.06.2012;RESUPPLY;BCzK02WGry;40;60;;;
461;01.06.2012;RESUPPLY;BCzK03WGry;40;60;;;
462;01.06.2012;RESUPPLY;BCzK04WGry;40;60;;;
463;01.06.2012;RESUPPLY;BCzK05WGry;40;60;;;
464;01.06.2012;RESUPPLY;BCzK01MBla;40;60;;;
465;01.06.2012;RESUPPLY;BCzK02MBla;40;60;;;
466;01.06.2012;RESUPPLY;BCzK03MBla;40;60;;;
467;01.06.2012;RESUPPLY;BCzK04MBla;40;60;;;
468;01.06.2012;RESUPPLY;BCzK05MBla;40;60;;;
469;01.06.2012;RESUPPLY;BCzK01MWhi;40;60;;;
470;01.06.2012;RESUPPLY;BCzK02MWhi;40;60;;;
471;01.06.2012;RESUPPLY;BCzK03MWhi;40;60;;;
472;01.06.2012;RESUPPLY;BCzK04MWhi;40;60;;;
473;01.06.2012;RESUPPLY;BCzK05MWhi;40;60;;;
474;01.06.2012;RESUPPLY;BCzK01MGry;40;60;;;
475;01.06.2012;RESUPPLY;BCzK02MGry;40;60;;;
476;01.06.2012;RESUPPLY;BCzK03MGry;40;60;;;
477;01.06.2012;RESUPPLY;BCzK04MGry;40;60;;;
478;01.06.2012;RESUPPLY;BCzK05MGry;40;60;;;
479;01.06.2012;RESUPPLY;BPlS01WBla;40;60;;;
480;01.06.2012;RESUPPLY;BPlS02WBla;40;60;;;
481;01.06.2012;RESUPPLY;BPlS03WBla;40;60;;;
482;01.06.2012;RESUPPLY;BPlS04WBla;40;60;;;
483;01.06.2012;RESUPPLY;BPlS05WBla;40;60;;;
484;01.06.2012;RESUPPLY;BPlS01WWhi;40;60;;;
485;01.06.2012;RESUPPLY;BPlS02WWhi;40;60;;;
486;01.06.2012;RESUPPLY;BPlS03WWhi;40;60;;;
487;01.06.2012;RESUPPLY;BPlS04WWhi;40;60;;;
488;01.06.2012;RESUPPLY;BPlS05WWhi;40;60;;;
489;01.06.2012;RESUPPLY;BPlS01WGry;40;60;;;
490;01.06.2012;RESUPPLY;BPlS02WGry;40;60;;;
491;01.06.2012;RESUPPLY;BPlS03WGry;40;60;;;
492;01.06.2012;RESUPPLY;BPlS04WGry;40;60;;;
493;01.06.2012;RESUPPLY;BPlS05WGry;40;60;;;
494;01.06.2012;RESUPPLY;BPlS01WBlu;40;60;;;
495;01.06.2012;RESUPPLY;BPlS02WBlu;40;60;;;
496;01.06.2012;RESUPPLY;BPlS03WBlu;40;60;;;
497;01.06.2012;RESUPPLY;BPlS04WBlu;40;60;;;
498;01.06.2012;RESUPPLY;BPlS05WBlu;40;60;;;
499;01.06.2012;RESUPPLY;BPlS01MBla;40;60;;;
500;01.06.2012;RESUPPLY;BPlS02MBla;40;60;;;
501;01.06.2012;RESUPPLY;BPlS03MBla;40;60;;;
502;01.06.2012;RESUPPLY;BPlS04MBla;40;60;;;
503;01.06.2012;RESUPPLY;BPlS05MBla;40;60;;;
504;01.06.2012;RESUPPLY;BPlS01MWhi;40;60;;;
505;01.06.2012;RESUPPLY;BPlS02MWhi;40;60;;;
506;01.06.2012;RESUPPLY;BPlS03MWhi;40;60;;;
507;01.06.2012;RESUPPLY;BPlS04MWhi;40;60;;;
508;01.06.2012;RESUPPLY;BPlS05MWhi;40;60;;;
509;01.06.2012;RESUPPLY;BPlS01MGry;40;60;;;
510;01.06.2012;RESUPPLY;BPlS02MGry;40;60;;;
511;01.06.2012;RESUPPLY;BPlS03MGry;40;60;;;
512;01.06.2012;RESUPPLY;BPlS04MGry;40;60;;;
513;01.06.2012;RESUPPLY;BPlS05MGry;40;60;;;
514;01.06.2012;SALE;CPlS00UBla;3;35;;;
515;01.06.2012;SALE;CSeC00URed;1;35;;;
516;01.06.2012;SALE;CThS00UWhi;2;35;;;
517;01.06.2012;SALE;KQeN03WWhi;2;55;;;
518;01.06.2012;SALE;KQeN04WWhi;1;55;;;
519;01.06.2012;SALE;QSeC00UGry;1;40;;;
520;02.06.2012;SALE;CPlS00UWhi;3;35;;;
521;02.06.2012;SALE;CThS00URed;1;35;;;
522;02.06.2012;SALE;KQeN01WBla;2;55;;;
523;02.06.2012;SALE;KQeN05WWhi;4;55;;;
524;02.06.2012;SALE;QSeC00UPin;1;40;;;
525;02.06.2012;SALE;QStW00UBla;1;60;;;
526;02.06.2012;SALE;QThS00UGry;1;60;;;
527;03.06.2012;SALE;CIrM00UBla;1;35;;;
528;03.06.2012;SALE;CPlS00UPin;3;35;;;
529;03.06.2012;SALE;KQeN02WBla;1;55;;;
530;03.06.2012;SALE;KQeN03WBla;4;55;;;
531;03.06.2012;SALE;QCzK00UBla;2;40;;;
532;03.06.2012;SALE;QHaP00UGry;1;60;;;
533;04.06.2012;SALE;CIrM00UWhi;1;35;;;
534;04.06.2012;SALE;CPlS00ULBl;3;35;;;
535;04.06.2012;SALE;KQeN04WBla;2;55;;;
536;04.06.2012;SALE;KQeN05WBla;1;55;;;
537;04.06.2012;SALE;QCzK00UBla;2;40;;;
538;04.06.2012;SALE;QCzK00UWhi;2;40;;;
539;04.06.2012;SALE;QHaP00UEco;1;60;;;
540;05.06.2012;SALE;CIrM00UGry;1;35;;;
541;05.06.2012;SALE;KQeN01WGry;4;55;;;
542;05.06.2012;SALE;KQeN02WGry;2;55;;;
543;05.06.2012;SALE;QCzK00UBla;1;40;;;
544;05.06.2012;SALE;QCzK00UGry;2;40;;;
545;05.06.2012;SALE;QCzK00UWhi;2;40;;;
546;05.06.2012;SALE;QHaP00UWhi;1;60;;;
547;05.06.2012;SALE;QIrM00UBla;3;60;;;
548;05.06.2012;SALE;QIrM00UGry;1;60;;;
549;05.06.2012;SALE;QStW00UGry;3;60;;;
550;06.06.2012;SALE;CIrM00UEco;1;35;;;
551;06.06.2012;SALE;KIrM01WBla;3;55;;;
552;06.06.2012;SALE;KIrM02WBla;2;55;;;
553;06.06.2012;SALE;KQeN03WGry;1;55;;;
554;06.06.2012;SALE;KQeN04WGry;4;55;;;
555;06.06.2012;SALE;QCzK00UBla;1;40;;;
556;06.06.2012;SALE;QCzK00UGry;2;40;;;
557;06.06.2012;SALE;QCzK00UWhi;1;40;;;
558;06.06.2012;SALE;QIrM00UEco;1;60;;;
559;06.06.2012;SALE;QThS00UWhi;1;60;;;
560;07.06.2012;SALE;CIrM00UBlu;1;35;;;
561;07.06.2012;SALE;CStW00UGry;1;35;;;
562;07.06.2012;SALE;KIrM03WBla;1;55;;;
563;07.06.2012;SALE;KIrM04WBla;3;55;;;
564;07.06.2012;SALE;KQeN01MWhi;1;55;;;
565;07.06.2012;SALE;KQeN05WGry;2;55;;;
566;07.06.2012;SALE;QCzK00UBla;1;40;;;
567;07.06.2012;SALE;QCzK00UGry;1;40;;;
568;07.06.2012;SALE;QCzK00UWhi;1;40;;;
569;07.06.2012;SALE;QIrM00UWhi;2;60;;;
570;07.06.2012;SALE;QLeZ00UBla;1;60;;;
571;07.06.2012;SALE;QStW00UEco;2;60;;;
572;08.06.2012;SALE;CQeN00UBla;1;35;;;
573;08.06.2012;SALE;CStW00UGrn;2;35;;;
574;08.06.2012;SALE;KIrM01WGry;1;55;;;
575;08.06.2012;SALE;KIrM05WBla;2;55;;;
576;08.06.2012;SALE;KQeN02MWhi;4;55;;;
577;08.06.2012;SALE;KQeN03MWhi;2;55;;;
578;08.06.2012;SALE;QCzK00UGry;1;40;;;
579;08.06.2012;SALE;QCzK00UWhi;1;40;;;
580;08.06.2012;SALE;QHaP00UBla;2;60;;;
581;08.06.2012;SALE;QIrM00UWhi;2;60;;;
582;08.06.2012;SALE;QLeZ00UWhi;1;60;;;
583;09.06.2012;SALE;CHaP00UBla;1;35;;;
584;09.06.2012;SALE;CQeN00UGry;1;35;;;
585;09.06.2012;SALE;KIrM02WGry;3;55;;;
586;09.06.2012;SALE;KIrM03WGry;2;55;;;
587;09.06.2012;SALE;KQeN04MWhi;1;55;;;
588;09.06.2012;SALE;KQeN05MWhi;4;55;;;
589;09.06.2012;SALE;QCzK00UGry;1;40;;;
590;09.06.2012;SALE;QLeZ00UGry;1;60;;;
591;10.06.2012;SALE;CHaP00UWhi;1;35;;;
592;10.06.2012;SALE;CQeN00UPin;1;35;;;
593;10.06.2012;SALE;KIrM04WGry;1;55;;;
594;10.06.2012;SALE;KIrM05WGry;3;55;;;
595;10.06.2012;SALE;KQeN01MBla;2;55;;;
596;10.06.2012;SALE;KQeN02MBla;1;55;;;
597;10.06.2012;SALE;QLeZ00UEco;2;60;;;
598;11.06.2012;SALE;CHaP00UGry;1;35;;;
599;11.06.2012;SALE;CQeN00UBlu;1;35;;;
600;11.06.2012;SALE;KIrM01MBla;2;55;;;
601;11.06.2012;SALE;KIrM02MBla;1;55;;;
602;11.06.2012;SALE;KQeN03MBla;4;55;;;
603;11.06.2012;SALE;KQeN04MBla;2;55;;;
604;11.06.2012;SALE;QHaP00UGry;1;60;;;
605;11.06.2012;SALE;QQeN00UBla;2;60;;;
606;12.06.2012;SALE;CThS00UBla;1;35;;;
607;12.06.2012;SALE;KIrM03MBla;3;55;;;
608;12.06.2012;SALE;KIrM04MBla;2;55;;;
609;12.06.2012;SALE;KQeN01MGry;4;55;;;
610;12.06.2012;SALE;KQeN05MBla;1;55;;;
611;12.06.2012;SALE;QHaP00UEco;1;60;;;
612;12.06.2012;SALE;QQeN00UWhi;2;60;;;
613;13.06.2012;SALE;CThS00UWhi;1;35;;;
614;13.06.2012;SALE;KIrM01MGry;3;55;;;
615;13.06.2012;SALE;KIrM05MBla;1;55;;;
616;13.06.2012;SALE;KQeN02MGry;2;55;;;
617;13.06.2012;SALE;KQeN03MGry;1;55;;;
618;13.06.2012;SALE;QQeN00UGry;2;60;;;
619;14.06.2012;SALE;CThS00URed;2;35;;;
620;14.06.2012;SALE;KIrM02MGry;2;55;;;
621;14.06.2012;SALE;KIrM03MGry;1;55;;;
622;14.06.2012;SALE;KQeN04MGry;4;55;;;
623;14.06.2012;SALE;KQeN05MGry;2;55;;;
624;14.06.2012;SALE;QQeN00UEco;2;60;;;
625;14.06.2012;SALE;QThS00UWhi;1;60;;;
626;14.06.2012;SALE;THaP00UGry;1;90;;;
627;15.06.2012;SALE;CIrM00UBla;1;35;;;
628;15.06.2012;SALE;KIrM04MGry;3;55;;;
629;15.06.2012;SALE;KIrM05MGry;2;55;;;
630;15.06.2012;SALE;QSeC00UBla;2;40;;;
631;15.06.2012;SALE;QStW00UWhi;3;60;;;
632;15.06.2012;SALE;QThS00UEco;3;60;;;
633;16.06.2012;SALE;CIrM00UWhi;1;35;;;
634;16.06.2012;SALE;KLeZ01WBla;1;55;;;
635;16.06.2012;SALE;KLeZ02WBla;3;55;;;
636;16.06.2012;SALE;QSeC00UWhi;2;40;;;
637;17.06.2012;SALE;CIrM00UGry;1;35;;;
638;17.06.2012;SALE;KLeZ03WBla;2;55;;;
639;17.06.2012;SALE;KLeZ04WBla;1;55;;;
640;17.06.2012;SALE;QSeC00UGry;2;40;;;
641;17.06.2012;SALE;THaP00UWhi;5;90;;;
642;18.06.2012;SALE;CIrM00UEco;1;35;;;
643;18.06.2012;SALE;KLeZ01WGry;2;55;;;
644;18.06.2012;SALE;KLeZ05WBla;3;55;;;
645;18.06.2012;SALE;QSeC00UPin;2;40;;;
646;18.06.2012;SALE;THaP00UGry;4;90;;;
647;19.06.2012;SALE;CIrM00UBlu;1;35;;;
648;19.06.2012;SALE;CStW00UGry;4;35;;;
649;19.06.2012;SALE;KLeZ02WGry;1;55;;;
650;19.06.2012;SALE;KLeZ03WGry;3;55;;;
651;19.06.2012;SALE;QHaP00UGry;1;60;;;
652;19.06.2012;SALE;QIrM00UBla;1;60;;;
653;19.06.2012;SALE;QStW00UBla;2;60;;;
654;19.06.2012;SALE;QStW00UGry;1;60;;;
655;19.06.2012;SALE;QThS00UGry;2;60;;;
656;20.06.2012;SALE;CQeN00UBla;1;35;;;
657;20.06.2012;SALE;CSeC00UBla;2;35;;;
658;20.06.2012;SALE;CStW00UGrn;4;35;;;
659;20.06.2012;SALE;KLeZ04WGry;2;55;;;
660;20.06.2012;SALE;KLeZ05WGry;1;55;;;
661;20.06.2012;SALE;QHaP00UEco;1;60;;;
662;20.06.2012;SALE;QHaP00UWhi;1;60;;;
663;20.06.2012;SALE;QIrM00UGry;1;60;;;
664;21.06.2012;SALE;CHaP00UBla;4;35;;;
665;21.06.2012;SALE;CQeN00UGry;1;35;;;
666;21.06.2012;SALE;CSeC00UGry;2;35;;;
667;21.06.2012;SALE;KLeZ01MBla;3;55;;;
668;21.06.2012;SALE;KLeZ02MBla;2;55;;;
669;21.06.2012;SALE;QIrM00UEco;1;60;;;
670;21.06.2012;SALE;QIrM00UWhi;2;60;;;
671;21.06.2012;SALE;QStW00UEco;2;60;;;
672;22.06.2012;SALE;CHaP00UWhi;4;35;;;
673;22.06.2012;SALE;CQeN00UPin;1;35;;;
674;22.06.2012;SALE;CSeC00UPin;2;35;;;
675;22.06.2012;SALE;KLeZ03MBla;1;55;;;
676;22.06.2012;SALE;KLeZ04MBla;3;55;;;
677;22.06.2012;SALE;QHaP00UBla;2;60;;;
678;22.06.2012;SALE;QIrM00UWhi;2;60;;;
679;22.06.2012;SALE;QLeZ00UBla;1;60;;;
680;22.06.2012;SALE;QThS00UWhi;1;60;;;
681;22.06.2012;SALE;THaP00UBla;1;90;;;
682;23.06.2012;SALE;CHaP00UGry;4;35;;;
683;23.06.2012;SALE;CQeN00UBlu;1;35;;;
684;23.06.2012;SALE;CSeC00UBlu;2;35;;;
685;23.06.2012;SALE;KLeZ01MGry;1;55;;;
686;23.06.2012;SALE;KLeZ05MBla;2;55;;;
687;23.06.2012;SALE;QLeZ00UWhi;2;60;;;
688;23.06.2012;SALE;THaP00UGry;2;90;;;
689;24.06.2012;SALE;CSeC00URed;2;35;;;
690;24.06.2012;SALE;CThS00UBla;4;35;;;
691;24.06.2012;SALE;KLeZ02MGry;3;55;;;
692;24.06.2012;SALE;KLeZ03MGry;2;55;;;
693;24.06.2012;SALE;QLeZ00UGry;2;60;;;
694;24.06.2012;SALE;TStW00UEco;2;90;;;
695;25.06.2012;SALE;CThS00UWhi;4;35;;;
696;25.06.2012;SALE;KLeZ04MGry;1;55;;;
697;25.06.2012;SALE;KLeZ05MGry;3;55;;;
698;25.06.2012;SALE;QLeZ00UEco;1;60;;;
699;26.06.2012;SALE;CThS00URed;4;35;;;
700;26.06.2012;SALE;KQeN01WWhi;2;55;;;
701;26.06.2012;SALE;KQeN02WWhi;1;55;;;
702;26.06.2012;SALE;QQeN00UBla;1;60;;;
703;27.06.2012;SALE;CIrM00UBla;4;35;;;
704;27.06.2012;SALE;KQeN03WWhi;3;55;;;
705;27.06.2012;SALE;KQeN04WWhi;2;55;;;
706;27.06.2012;SALE;QHaP00UGry;1;60;;;
707;27.06.2012;SALE;QQeN00UWhi;1;60;;;
708;27.06.2012;SALE;TStW00UEco;2;90;;;
709;28.06.2012;SALE;CIrM00UWhi;4;35;;;
710;28.06.2012;SALE;KQeN01WBla;3;55;;;
711;28.06.2012;SALE;KQeN05WWhi;1;55;;;
712;28.06.2012;SALE;QHaP00UEco;1;60;;;
713;28.06.2012;SALE;QQeN00UGry;1;60;;;
714;28.06.2012;SALE;THaP00UBla;1;90;;;
715;28.06.2012;SALE;THaP00UBla;1;90;;;
716;29.06.2012;SALE;CIrM00UGry;4;35;;;
717;29.06.2012;SALE;KQeN02WBla;2;55;;;
718;29.06.2012;SALE;KQeN03WBla;1;55;;;
719;29.06.2012;SALE;QQeN00UEco;1;60;;;
720;29.06.2012;SALE;TStW00UGry;1;90;;;
721;30.06.2012;SALE;CIrM00UEco;4;35;;;
722;30.06.2012;SALE;KQeN04WBla;3;55;;;
723;30.06.2012;SALE;KQeN05WBla;2;55;;;
724;30.06.2012;SALE;QStW00UWhi;2;60;;;
725;30.06.2012;SALE;QThS00UEco;2;60;;;
726;30.06.2012;SALE;QThS00UWhi;1;60;;;
727;30.06.2012;SALE;THaP00UBla;1;90;;;
728;30.06.2012;SALE;TStW00UEco;1;90;;;
729;01.07.2012;SALE;CIrM00UBlu;4;35;;;
730;01.07.2012;SALE;CPlS00UBla;2;35;;;
731;01.07.2012;SALE;CStW00UGry;1;35;;;
732;01.07.2012;SALE;KQeN01WGry;1;55;;;
733;01.07.2012;SALE;KQeN02WGry;3;55;;;
734;01.07.2012;SALE;QSeC00UBla;3;40;;;
735;01.07.2012;SALE;THaP00UBla;3;90;;;
736;02.07.2012;SALE;CPlS00UWhi;2;35;;;
737;02.07.2012;SALE;CQeN00UBla;4;35;;;
738;02.07.2012;SALE;CStW00UGrn;1;35;;;
739;02.07.2012;SALE;KIrM01WBla;1;55;;;
740;02.07.2012;SALE;KIrM02WBla;5;55;;;
741;02.07.2012;SALE;KQeN03WGry;2;55;;;
742;02.07.2012;SALE;KQeN04WGry;1;55;;;
743;02.07.2012;SALE;QSeC00UWhi;3;40;;;
744;03.07.2012;SALE;CHaP00UBla;1;35;;;
745;03.07.2012;SALE;CPlS00UPin;2;35;;;
746;03.07.2012;SALE;CQeN00UGry;4;35;;;
747;03.07.2012;SALE;KIrM03WBla;5;55;;;
748;03.07.2012;SALE;KIrM04WBla;1;55;;;
749;03.07.2012;SALE;KQeN01MWhi;2;55;;;
750;03.07.2012;SALE;KQeN05WGry;3;55;;;
751;03.07.2012;SALE;QIrM00UBla;2;60;;;
752;03.07.2012;SALE;QSeC00UGry;3;40;;;
753;03.07.2012;SALE;QStW00UGry;2;60;;;
754;04.07.2012;SALE;CHaP00UWhi;1;35;;;
755;04.07.2012;SALE;CPlS00ULBl;2;35;;;
756;04.07.2012;SALE;CQeN00UPin;4;35;;;
757;04.07.2012;SALE;KIrM01WGry;5;55;;;
758;04.07.2012;SALE;KIrM05WBla;5;55;;;
759;04.07.2012;SALE;KQeN02MWhi;1;55;;;
760;04.07.2012;SALE;KQeN03MWhi;3;55;;;
761;04.07.2012;SALE;QSeC00UPin;3;40;;;
762;05.07.2012;SALE;CHaP00UGry;1;35;;;
763;05.07.2012;SALE;CQeN00UBlu;4;35;;;
764;05.07.2012;SALE;KIrM02WGry;1;55;;;
765;05.07.2012;SALE;KIrM03WGry;5;55;;;
766;05.07.2012;SALE;KQeN04MWhi;2;55;;;
767;05.07.2012;SALE;KQeN05MWhi;1;55;;;
768;05.07.2012;SALE;QHaP00UGry;1;60;;;
769;05.07.2012;SALE;QIrM00UWhi;2;60;;;
770;05.07.2012;SALE;QStW00UEco;2;60;;;
771;06.07.2012;SALE;CThS00UBla;1;35;;;
772;06.07.2012;SALE;KIrM04WGry;5;55;;;
773;06.07.2012;SALE;KIrM05WGry;1;55;;;
774;06.07.2012;SALE;KQeN01MBla;3;55;;;
775;06.07.2012;SALE;KQeN02MBla;2;55;;;
776;06.07.2012;SALE;QHaP00UBla;1;60;;;
777;06.07.2012;SALE;QHaP00UEco;1;60;;;
778;06.07.2012;SALE;QIrM00UWhi;1;60;;;
779;06.07.2012;SALE;QStW00UBla;3;60;;;
780;06.07.2012;SALE;QThS00UGry;3;60;;;
781;07.07.2012;SALE;CThS00UWhi;1;35;;;
782;07.07.2012;SALE;KIrM01MBla;5;55;;;
783;07.07.2012;SALE;KIrM02MBla;5;55;;;
784;07.07.2012;SALE;KQeN03MBla;1;55;;;
785;07.07.2012;SALE;KQeN04MBla;3;55;;;
786;08.07.2012;SALE;CThS00URed;1;35;;;
787;08.07.2012;SALE;KIrM03MBla;1;55;;;
788;08.07.2012;SALE;KIrM04MBla;5;55;;;
789;08.07.2012;SALE;KQeN01MGry;1;55;;;
790;08.07.2012;SALE;KQeN05MBla;2;55;;;
791;08.07.2012;SALE;QCzK00UBla;2;40;;;
792;08.07.2012;SALE;QThS00UWhi;1;60;;;
793;09.07.2012;SALE;CIrM00UBla;1;35;;;
794;09.07.2012;SALE;KIrM01MGry;1;55;;;
795;09.07.2012;SALE;KIrM05MBla;5;55;;;
796;09.07.2012;SALE;KQeN02MGry;3;55;;;
797;09.07.2012;SALE;KQeN03MGry;2;55;;;
798;09.07.2012;SALE;QCzK00UWhi;2;40;;;
799;10.07.2012;SALE;CIrM00UWhi;1;35;;;
800;10.07.2012;SALE;KIrM02MGry;5;55;;;
801;10.07.2012;SALE;KIrM03MGry;5;55;;;
802;10.07.2012;SALE;KQeN04MGry;1;55;;;
803;10.07.2012;SALE;KQeN05MGry;3;55;;;
804;10.07.2012;SALE;QCzK00UGry;2;40;;;
805;11.07.2012;SALE;CIrM00UGry;2;35;;;
806;11.07.2012;SALE;KIrM04MGry;1;55;;;
807;11.07.2012;SALE;KIrM05MGry;5;55;;;
808;11.07.2012;SALE;TStW00UGry;1;90;;;
809;12.07.2012;SALE;CIrM00UEco;1;35;;;
810;12.07.2012;SALE;KLeZ01WBla;5;55;;;
811;12.07.2012;SALE;KLeZ02WBla;1;55;;;
812;12.07.2012;SALE;TStW00UEco;2;90;;;
813;13.07.2012;SALE;CIrM00UBlu;1;35;;;
814;13.07.2012;SALE;CSeC00UBla;1;35;;;
815;13.07.2012;SALE;CStW00UGry;2;35;;;
816;13.07.2012;SALE;KLeZ03WBla;5;55;;;
817;13.07.2012;SALE;KLeZ04WBla;5;55;;;
818;13.07.2012;SALE;QHaP00UGry;1;60;;;
819;13.07.2012;SALE;THaP00UBla;1;90;;;
820;14.07.2012;SALE;CQeN00UBla;2;35;;;
821;14.07.2012;SALE;CSeC00UGry;1;35;;;
822;14.07.2012;SALE;CStW00UGrn;2;35;;;
823;14.07.2012;SALE;KLeZ01WGry;5;55;;;
824;14.07.2012;SALE;KLeZ05WBla;1;55;;;
825;14.07.2012;SALE;QHaP00UEco;1;60;;;
826;15.07.2012;SALE;CHaP00UBla;2;35;;;
827;15.07.2012;SALE;CQeN00UGry;1;35;;;
828;15.07.2012;SALE;CSeC00UPin;1;35;;;
829;15.07.2012;SALE;KLeZ02WGry;5;55;;;
830;15.07.2012;SALE;KLeZ03WGry;1;55;;;
831;15.07.2012;SALE;QStW00UWhi;4;60;;;
832;15.07.2012;SALE;QThS00UEco;4;60;;;
833;15.07.2012;SALE;THaP00UBla;2;90;;;
834;15.07.2012;SALE;TStW00UEco;1;90;;;
835;15.07.2012;SALE;TStW00UEco;2;90;;;
836;16.07.2012;SALE;CHaP00UWhi;2;35;;;
837;16.07.2012;SALE;CQeN00UPin;1;35;;;
838;16.07.2012;SALE;CSeC00UBlu;1;35;;;
839;16.07.2012;SALE;KLeZ04WGry;5;55;;;
840;16.07.2012;SALE;KLeZ05WGry;5;55;;;
841;16.07.2012;SALE;QThS00UWhi;1;60;;;
842;16.07.2012;SALE;THaP00UBla;3;90;;;
843;17.07.2012;SALE;CHaP00UGry;2;35;;;
844;17.07.2012;SALE;CQeN00UBlu;1;35;;;
845;17.07.2012;SALE;CSeC00URed;1;35;;;
846;17.07.2012;SALE;KLeZ01MBla;1;55;;;
847;17.07.2012;SALE;KLeZ02MBla;5;55;;;
848;17.07.2012;SALE;QIrM00UBla;1;60;;;
849;17.07.2012;SALE;QStW00UGry;1;60;;;
850;18.07.2012;SALE;CThS00UBla;2;35;;;
851;18.07.2012;SALE;KLeZ03MBla;5;55;;;
852;18.07.2012;SALE;KLeZ04MBla;1;55;;;
853;19.07.2012;SALE;CThS00UWhi;2;35;;;
854;19.07.2012;SALE;KLeZ01MGry;5;55;;;
855;19.07.2012;SALE;KLeZ05MBla;5;55;;;
856;19.07.2012;SALE;QIrM00UWhi;2;60;;;
857;19.07.2012;SALE;QStW00UEco;2;60;;;
858;19.07.2012;SALE;TStW00UGry;3;90;;;
859;20.07.2012;SALE;CThS00URed;2;35;;;
860;20.07.2012;SALE;KLeZ02MGry;1;55;;;
861;20.07.2012;SALE;KLeZ03MGry;5;55;;;
862;20.07.2012;SALE;QHaP00UBla;1;60;;;
863;20.07.2012;SALE;QHaP00UWhi;1;60;;;
864;20.07.2012;SALE;QIrM00UGry;1;60;;;
865;20.07.2012;SALE;QIrM00UWhi;1;60;;;
866;20.07.2012;SALE;TStW00UEco;1;90;;;
867;21.07.2012;SALE;CIrM00UBla;2;35;;;
868;21.07.2012;SALE;KLeZ04MGry;5;55;;;
869;21.07.2012;SALE;KLeZ05MGry;1;55;;;
870;21.07.2012;SALE;QHaP00UGry;1;60;;;
871;21.07.2012;SALE;QIrM00UEco;1;60;;;
872;22.07.2012;SALE;CIrM00UWhi;2;35;;;
873;22.07.2012;SALE;KQeN01WWhi;5;55;;;
874;22.07.2012;SALE;KQeN02WWhi;5;55;;;
875;22.07.2012;SALE;QHaP00UEco;1;60;;;
876;22.07.2012;SALE;QLeZ00UBla;1;60;;;
877;23.07.2012;SALE;CIrM00UGry;2;35;;;
878;23.07.2012;SALE;KQeN03WWhi;1;55;;;
879;23.07.2012;SALE;KQeN04WWhi;5;55;;;
880;23.07.2012;SALE;QLeZ00UWhi;2;60;;;
881;23.07.2012;SALE;QStW00UBla;2;60;;;
882;23.07.2012;SALE;QThS00UGry;2;60;;;
883;23.07.2012;SALE;TStW00UWhi;2;90;;;
884;24.07.2012;SALE;CIrM00UEco;2;35;;;
885;24.07.2012;SALE;KQeN01WBla;1;55;;;
886;24.07.2012;SALE;KQeN05WWhi;5;55;;;
887;24.07.2012;SALE;QLeZ00UGry;2;60;;;
888;24.07.2012;SALE;QThS00UWhi;1;60;;;
889;25.07.2012;SALE;CIrM00UBlu;2;35;;;
890;25.07.2012;SALE;CStW00UGry;1;35;;;
891;25.07.2012;SALE;KQeN02WBla;5;55;;;
892;25.07.2012;SALE;KQeN03WBla;5;55;;;
893;25.07.2012;SALE;QLeZ00UEco;3;60;;;
894;26.07.2012;SALE;CQeN00UBla;2;35;;;
895;26.07.2012;SALE;CStW00UGrn;1;35;;;
896;26.07.2012;SALE;KQeN04WBla;1;55;;;
897;26.07.2012;SALE;KQeN05WBla;5;55;;;
898;26.07.2012;SALE;QQeN00UBla;3;60;;;
899;27.07.2012;SALE;CHaP00UBla;1;35;;;
900;27.07.2012;SALE;CQeN00UGry;2;35;;;
901;27.07.2012;SALE;KQeN01WGry;5;55;;;
902;27.07.2012;SALE;KQeN02WGry;1;55;;;
903;27.07.2012;SALE;QQeN00UWhi;3;60;;;
904;28.07.2012;SALE;CHaP00UWhi;1;35;;;
905;28.07.2012;SALE;CQeN00UPin;2;35;;;
906;28.07.2012;SALE;KIrM01WBla;4;55;;;
907;28.07.2012;SALE;KIrM02WBla;2;55;;;
908;28.07.2012;SALE;KQeN03WGry;5;55;;;
909;28.07.2012;SALE;KQeN04WGry;5;55;;;
910;28.07.2012;SALE;QQeN00UGry;3;60;;;
911;28.07.2012;SALE;TStW00UWhi;2;90;;;
912;29.07.2012;SALE;CHaP00UGry;1;35;;;
913;29.07.2012;SALE;CQeN00UBlu;2;35;;;
914;29.07.2012;SALE;KIrM03WBla;1;55;;;
915;29.07.2012;SALE;KIrM04WBla;4;55;;;
916;29.07.2012;SALE;KQeN01MWhi;5;55;;;
917;29.07.2012;SALE;KQeN05WGry;1;55;;;
918;29.07.2012;SALE;QHaP00UGry;1;60;;;
919;29.07.2012;SALE;QQeN00UEco;3;60;;;
920;29.07.2012;SALE;TStW00UGry;3;90;;;
921;30.07.2012;SALE;CThS00UBla;1;35;;;
922;30.07.2012;SALE;KIrM01WGry;1;55;;;
